"id_pd","nombre_pd","direccion","nombre_institucional","id_provincia","id_departamento","id_localidad","cod_bahra_localidad","id_municipio","provincia","departamento","localidad","municipio","mail_institucional","latitud","longitud","horarios","link_facebook","estado"
"756","Bariloche II","Dos Islas S/N","Edificio Municipal","AR-R","1574","9074","62021060000 ","RNO033","Río Negro","Bariloche","San Carlos de Bariloche","San Carlos de Bariloche","barilocherukache@puntodigital.gob.ar","-41.175308","-71.316031","Lunes 09:00 a 14:00 , Martes 09:00 a 14:00 , Miércoles 09:00 a 14:00 , Jueves 09:00 a 14:00 , Viernes 09:00 a 14:00 ","","Activo"
"757","Gobernador Costa","Perito Moreno 48","Edificio Municipal","AR-U","1377","5835","26098020000 ","CHU023","Chubut","Tehuelches","Gobernador Costa","Gobernador Costa","gobernadorcosta@puntodigital.gob.ar","-44.048562","-70.596524","Lunes 08:00 a 12:30 - 14:30 a 17:00 , Martes 08:00 a 12:30 - 14:30 a 17:00 , Miércoles 08:00 a 12:30 - 14:30 a 17:00 , Jueves 08:00 a 12:30 - 14:30 a 17:00 , Viernes 08:00 a 12:30 - 14:30 a 17:00 ","","Activo"
"758","Sierra Grande","Manzana 577 Lote 2 486","CIC","AR-R","1578","9247","62077060000 ","RNO035","Río Negro","San Antonio","Sierra Grande","Sierra Grande","sierragrande@puntodigital.gob.ar","-41.603505","-65.366570","Lunes 08:00 a 12:00 , Martes 08:00 a 12:00 , Miércoles 08:00 a 12:00 , Jueves 08:00 a 12:00 , Viernes 08:00 a 12:00 ","","Activo"
"759","Caucete","San Martin S/N","Salón Cultural Samuel Goransky","AR-J","1582","10349","70035020000 ","SJU004","San Juan","Caucete","Caucete","Caucete","caucete@puntodigital.gob.ar","-31.6575276","-68.275373","Lunes 08:00 a 19:00 , Martes 08:00 a 19:00 , Miércoles 08:00 a 19:00 , Jueves 08:00 a 19:00 , Viernes 08:00 a 19:00 ","","Activo"
"764","Villa Cura Brochero","Avenida Belgrano 138","Edificio Municipal","AR-X","1392","3796","14126200000 ","CBA390","Córdoba","San Alberto","Villa Cura Brochero","Villa Cura Brochero","curabrochero@puntodigital.gob.ar","-31.7075888","-65.0195342","Lunes 08:30 a 19:30 , Martes 08:30 a 19:30 , Miércoles 08:30 a 19:30 , Jueves 08:30 a 19:30 , Viernes 08:30 a 19:30 ","","Activo"
"765","General Ramírez","Islas Malvinas s/n","Edificio Municipal","AR-E","1434","5936","30021120000 ","ERI022","Entre Ríos","Diamante","General Ramirez","General Ramírez","generalramirez@puntodigital.gob.ar","-32.1782871","-60.2108171","Lunes 08:00 a 12:00 - 14:00 a 20:00 , Martes 08:00 a 12:00 - 14:00 a 20:00 , Miércoles 08:00 a 12:00 - 14:00 a 20:00 , Jueves 08:00 a 12:00 - 14:00 a 20:00 , Viernes 08:00 a 12:00 - 14:00 a 20:00 , Sábado 08:00 a 12:00 ","","Activo"
"767","Piedras Blancas / Entre Ríos","De la Paloma 109","Edificio Municipal","AR-E","1437","6175","30070050000 ","ERI040","Entre Ríos","La Paz","Piedras Blancas","Piedras Blancas","piedrasblancas@puntodigital.gob.ar","-31.1854412","-59.9528497","Lunes 07:00 a 13:00 , Martes 07:00 a 13:00 , Miércoles 07:00 a 13:00 , Jueves 07:00 a 13:00 , Viernes 07:00 a 13:00 ","","Activo"
"768","Viedma II (CAMu)","Azucena Mazani 43","Edificio Municipal","AR-R","1573","9042","62007090000 ","RNO037","Río Negro","Adolfo Alsina","Viedma","Viedma","viedmacamu@puntodigital.gob.ar","-40.8232713","-63.0213227","Lunes 09:00 a 14:00 , Martes 09:00 a 14:00 , Miércoles 09:00 a 14:00 , Jueves 09:00 a 14:00 , Viernes 09:00 a 14:00 ","","Activo"
"770","Pilar (Santa Fe)","Las Heras 1741","Edificio Municipal","AR-S","1700","11379","82070170000 ","SFE238","Santa Fe","Las Colonias","Pilar","Pilar","pilarsantafe@puntodigital.gob.ar","-31.4413804","-61.2560795","Lunes 07:00 a 13:00 - 14:30 a 20:30 , Martes 07:00 a 13:00 - 14:30 a 20:30 , Miércoles 07:00 a 13:00 - 14:30 a 20:30 , Jueves 07:00 a 13:00 - 14:30 a 20:30 , Viernes 07:00 a 13:00 - 14:30 a 20:30 ","","Activo"
"771","San Javier (Santa Fe)","Dip Nac Mario Migno 2747","NIDO","AR-S","1688","11565","82098060000 ","SFE288","Santa Fe","San Javier","San Javier","San Javier","pdsanjavier@puntodigital.gob.ar","-30.575737688369365","-59.938426540235525","Lunes 07:00 a 13:00 - 13:00 a 19:00 , Martes 07:00 a 13:00 - 13:00 a 19:00 , Miércoles 07:00 a 13:00 - 13:00 a 19:00 , Jueves 07:00 a 13:00 - 13:00 a 19:00 , Viernes 07:00 a 13:00 - 13:00 a 19:00 ","","Activo"
"774","El Chañar","Juan José Paso y 25 de Mayo sn","Edificio Municipal","AR-T","1651","13045","90007020000 ","TUC027","Tucumán","Burruyacu","El Chañar","El Chañar","elchaniar@puntodigital.gob.ar","-26.760048024181682","-65.06991863250734","Lunes 08:00 a 19:00 , Martes 08:00 a 19:00 , Miércoles 08:00 a 19:00 , Jueves 08:00 a 19:00 , Viernes 08:00 a 19:00 ","","Activo"
"775","Tres de Febrero II (Casa del Futuro)","Miramar 799","Casa del Futuro","AR-B","1323","2269","06840010005 ","BUE128","Buenos Aires","Tres de Febrero","El Libertador","Tres de Febrero","tresdefebrerocdf@puntodigital.gob.ar","-34.553402","-58.617591","","","Temporalmente cerrado"
"779","Corrientes Capital II (CIC 2)","Calle Roldan s/n","CIC","AR-W","1419","4301","18021020000 ","COR012","Corrientes","Capital","Corrientes","Corrientes","corrientescic2@puntodigital.gob.ar","-27.507627","-58.8073405","Lunes 09:00 a 13:00 , Martes 09:00 a 13:00 , Miércoles 09:00 a 13:00 - 14:00 a 18:00 , Jueves 09:00 a 13:00 , Viernes 09:00 a 13:00 ","","Activo"
"780","Cañada Rosquín","Gral López S/N","Edificio Municipal","AR-S","1698","11687","82126010000 ","SFE048","Santa Fe","San Martin","Cañada Rosquin","Cañada Rosquin","cañadarosquin@puntodigital.gob.ar","-32.05338885932453","-61.59973905786545","Lunes 07:00 a 16:00 , Martes 08:00 a 16:00 , Miércoles 07:30 a 16:30 , Jueves 07:30 a 16:30 , Viernes 08:00 a 16:00 ","","Activo"
"781","Quilmes II (IAPI)","Calle 173 2100","CIC","AR-B","1296","1806","06658010006 ","BUE101","Buenos Aires","Quilmes","Quilmes","Quilmes","quilmesiapi@puntodigital.gob.ar","-34.7246514","-58.3232117","Lunes 08:00 a 14:00 , Martes 08:00 a 14:00 , Miércoles 08:00 a 14:00 , Jueves 08:00 a 14:00 , Viernes 08:00 a 14:00 ","","Activo"
"782","Río Hondo II","Pedro Giachino 298","Edificio Municipal","AR-G","1626","12835","86147130000 ","SGO078","Santiago del Estero","Rio Hondo","Termas de Rio Hondo","Termas de Río Hondo","termas2@puntodigital.gob.ar","-27.5102942","-64.8576123","Lunes 07:00 a 13:00 - 16:00 a 20:00 , Martes 07:00 a 13:00 - 16:00 a 20:00 , Miércoles 07:00 a 13:00 - 16:00 a 20:00 , Jueves 07:00 a 13:00 - 16:00 a 20:00 , Viernes 07:00 a 13:00 - 16:00 a 20:00 ","","Activo"
"783","Arroyo Cabral","Jose María Parola 378","Edificio Municipal","AR-X","1393","3141","14042020000 ","CBA022","Córdoba","General San Martin","Arroyo Cabral","Arroyo Cabral","arroyocabral@puntodigital.gob.ar","-32.4895619","-63.4036672","Lunes 08:00 a 12:00 - 16:00 a 20:00 , Martes 08:00 a 12:00 - 16:00 a 20:00 , Miércoles 08:00 a 12:00 - 16:00 a 20:00 , Jueves 08:00 a 12:00 - 16:00 a 20:00 , Viernes 08:00 a 12:00 - 16:00 a 20:00 ","","Activo"
"784","9 de Julio II/ San Juan","Calle B° Manzana 12 S/N","Edificio Municipal","AR-J","1586","10418","70063040000 ","SJU008","San Juan","Nueve de Julio","9 de Julio","Nueve de Julio","9dejulioII@puntodigital.gob.ar","-31.595569","-68.400566","Lunes 07:30 a 19:30 , Martes 07:30 a 19:30 , Miércoles 07:30 a 19:30 , Jueves 07:30 a 19:30 , Viernes 07:30 a 19:30 ","","Activo"
"785","San Pedro de Guasayán","9 de Julio S/N","Edificio Municipal","AR-G","1627","12382","86084020000 ","SGO068","Santiago del Estero","Guasayan","San Pedro","San Pedro de Guasayán","","-27.9575164","-65.1661798","","","Próximamente"
"786","NIDO Soldati","Corrales 3450","NIDO","AR-C","1709","21","02008010003 ","CAB000","Ciudad Autónoma de Buenos Aires","Comuna 8","Villa Soldati","Ciudad Autónoma de Buenos Aires","soldati@puntodigital.gob.ar","-34.6655617","-58.4436531","Lunes 09:00 a 20:00 , Martes 09:00 a 20:00 , Miércoles 09:00 a 20:00 , Jueves 09:00 a 20:00 , Viernes 09:00 a 20:00 ","","Activo"
"787","1.11.14 (Nido Perito)","Perito Moreno 1800","NIDO","AR-C","1708","17","02007010001 ","CAB000","Ciudad Autónoma de Buenos Aires","Comuna 7","Flores","Ciudad Autónoma de Buenos Aires","unooncecatorce@puntodigital.gob.ar","-34.6504595","-58.4335067","Lunes 10:00 a 16:00 , Martes 10:00 a 16:00 , Miércoles 10:00 a 16:00 , Jueves 10:00 a 16:00 , Viernes 10:00 a 16:00 ","","Activo"
"788","Campana","Avenida Intendente Jorge Ruben Varela 750","Edificio Municipal","AR-B","1212","416","06126030000 ","BUE017","Buenos Aires","Campana","Campana","Campana","campana@puntodigital.gob.ar","-34.170833333333334","-58.959722222222226","Lunes 09:00 a 14:30 , Martes 09:00 a 14:30 , Miércoles 09:00 a 14:30 , Jueves 09:00 a 14:30 , Viernes 08:30 a 13:30 ","","Activo"
"789","La Matanza VII (CEC Barrio Salamanca)","Lanza 6621","ONG","AR-B","1259","1151","06427010003 ","BUE065","Buenos Aires","La Matanza","Gonzalez Catan","La Matanza","barriosalamanca@puntodigital.gob.ar","-34.745515","-58.646528","","","Activo"
"790","Colonia Libertad (Corrientes)","Ruta N° 25 Provincial S/N","Edificio Municipal","AR-W","1416","4686","18112010000 ","COR008","Corrientes","Monte Caseros","Colonia Libertad","Colonia Libertad","colonialibertad@puntodigital.gob.ar","-30.0437308","-57.8219115","Lunes 08:00 a 11:30 - 15:30 a 20:00 , Martes 08:00 a 11:30 - 15:30 a 20:00 , Miércoles 08:00 a 11:30 - 15:30 a 20:00 , Jueves 08:00 a 11:30 - 15:30 a 20:00 , Viernes 08:00 a 11:30 - 15:30 a 20:00 ","","Activo"
"791","Rumi Punco","Ruta 38 Kilometro 664","CIC","AR-T","1655","13237","90049000087 ","TUC080","Tucumán","La Cocha","Rumi Punco","Rumi Punco","rumipunco@puntodigital.gob.ar","-27.9860367","-65.5783123","Lunes 08:00 a 13:00 , Martes 08:00 a 13:00 , Miércoles 08:00 a 13:00 , Jueves 08:00 a 13:00 , Viernes 08:00 a 13:00 ","","Activo"
"792","Rosales","Rosales 900","Edificio Municipal","AR-B","1223","524","06182000011 ","BUE029","Buenos Aires","Coronel de Marina Leonardo Rosales","Coronel Rosales","Coronel de Marina Leonardo Rosales","rosales@puntodigital.gob.ar","-38.8828308","-62.0712495","Lunes 08:00 a 17:00 , Martes 08:00 a 17:00 , Miércoles 08:00 a 17:00 , Jueves 08:00 a 17:00 , Viernes 08:00 a 17:00 ","","Activo"
"793","1-11-14 (Consejo)","Manzana 15 (Av. Varela y Oceania) sobre calle 3 s/n","Edificio Municipal","AR-C","1708","17","02007010001 ","CAB000","Ciudad Autónoma de Buenos Aires","Comuna 7","Flores","Ciudad Autónoma de Buenos Aires","unooncecatorceconsejo@puntodigital.gob.ar","-34.648622","-58.4469071","Lunes 09:00 a 13:00 , Martes 09:00 a 13:00 , Miércoles 09:00 a 13:00 , Jueves 09:00 a 13:00 , Viernes 09:00 a 13:00 ","","Activo"
"794","Payogasta","Av. San Martín S/N","Edificio Municipal","AR-A","1663","9485","66014020000 ","SAL040","Salta","Cachi","Payogasta","Payogasta","payogastasalta@puntodigital.gob.ar","-25.0513332","-66.1015095","Lunes 08:00 a 13:00 - 15:00 a 21:00 , Martes 08:00 a 13:00 - 15:00 a 21:00 , Miércoles 08:00 a 13:00 - 15:00 a 21:00 , Jueves 08:00 a 13:00 - 15:00 a 21:00 , Viernes 08:00 a 13:00 - 15:00 a 21:00 ","","Activo"
"796","La Esperanza","Douglas Davindson S/N","Edificio Municipal","AR-Y","1461","7298","38063070001 ","JUJ025","Jujuy","San Pedro","La Esperanza","La Esperanza","laesperanzajujuy@puntodigital.gob.ar","-24.2255052","-64.8411797","Lunes 07:00 a 19:00 , Martes 07:00 a 19:00 , Miércoles 07:00 a 19:00 , Jueves 07:00 a 19:00 , Viernes 07:00 a 19:00 , Sábado 07:00 a 12:00 ","","Activo"
"797","El Piquete","Formosa y Jujuy S/N","Edificio Municipal","AR-Y","1461","7305","38063140000 ","JUJ019","Jujuy","San Pedro","Rodeito","El Piquete","elpiquetejujuy@puntodigital.gob.ar","-24.1786657","-64.6787587","Lunes 07:00 a 13:00 - 17:00 a 22:00 , Martes 07:00 a 13:00 - 17:00 a 22:00 , Miércoles 07:00 a 13:00 - 17:00 a 22:00 , Jueves 07:00 a 13:00 - 17:00 a 22:00 , Viernes 07:00 a 13:00 - 17:00 a 22:00 ","","Activo"
"798","Yala","Juana Azurduy S/N","Edificio Municipal","AR-Y","1474","7174","38021070003 ","JUJ058","Jujuy","Doctor Manuel Belgrano","Yala","Yala","yalajujuy@puntodigital.gob.ar","-24.0910565","-65.4065255","","","Activo"
"799","Humahuaca II (Uquía)","Mariano Arancibia S/N","CIC","AR-Y","1467","7208","38028040000 ","JUJ024","Jujuy","Humahuaca","Humahuaca","Humahuaca","uquiajujuy@puntodigital.gob.ar","-23.3041793","-65.3582081","Lunes 07:30 a 12:30 , Martes 07:30 a 12:30 , Miércoles 07:30 a 12:30 , Jueves 07:30 a 12:30 , Viernes 07:30 a 12:30 ","","Activo"
"800","Antofagasta de la Sierra II (El Peñón)","Ruta Provincial 43 S/N","CIC","AR-K","1332","2474","10028030000 ","CAT004","Catamarca","Antofagasta de la Sierra","El Peñon","Antofagasta de la Sierra","elpenion@puntodigital.gob.ar","-26.4802539","-67.2672697","Lunes 14:00 a 19:00 , Martes 14:00 a 19:00 , Miércoles 14:00 a 19:00 , Jueves 14:00 a 19:00 , Viernes 14:00 a 19:00 , Sábado 09:00 a 13:00 - 15:00 a 19:00 , Domingo 09:00 a 13:00 - 15:00 a 19:00 ","","Activo"
"801","Banda del Río Salí II (Lastenia)","Av. Torquinst 400","Edificio Municipal","AR-T","1646","13093","90014020003 ","TUC012","Tucumán","Cruz Alta","Lastenia","Banda del Río Salí","lasteniatucuman@puntodigital.gob.ar","-26.8651439","-65.1558596","Lunes 09:00 a 13:00 , Martes 09:00 a 13:00 , Miércoles 09:00 a 13:00 , Jueves 09:00 a 13:00 , Viernes 09:00 a 13:00 ","","Activo"
"802","Pilar II (Derqui)","Bolivia 628","Edificio Municipal","AR-B","1291","1751","06638040008 ","BUE096","Buenos Aires","Pilar","Pilar","Pilar","derqui@puntodigital.gob.ar","-34.481689","-58.835156","Lunes 09:00 a 17:00 , Martes 08:30 a 17:00 , Miércoles 09:00 a 17:00 , Jueves 09:00 a 17:00 , Viernes 09:00 a 17:00 , Sábado 14:00 a 16:00 ","","Activo"
"803","Ameghino","Calle 30 esquina calle 5 s/n","Biblioteca popular","AR-B","1235","802","06277020000 ","BUE041","Buenos Aires","Florentino Ameghino","Florentino Ameghino","Florentino Ameghino","ameghino@puntodigital.gob.ar","-34.8460354","-62.4676083","Lunes 07:00 a 13:00 - 15:30 a 17:30 , Martes 07:00 a 13:00 - 15:30 a 17:30 , Miércoles 07:00 a 13:00 - 15:30 a 17:30 , Jueves 07:00 a 13:00 - 15:30 a 17:30 , Viernes 07:00 a 13:00 - 15:30 a 17:30 ","","Activo"
"804","Morón IV (CEC Carlos Gardel)","Orense 350","Edificio Municipal","AR-B","1281","1495","06568010002 ","BUE086","Buenos Aires","Moron","El Palomar","Morón","carlosgardel@puntodigital.gob.ar","-34.6257573","-58.5821499","Lunes 08:00 a 16:00 , Martes 08:00 a 16:00 , Miércoles 08:00 a 16:00 , Jueves 08:00 a 16:00 , Viernes 08:00 a 16:00 ","","Activo"
"805","Rojas (Buenos Aires)","20 de Diciembre s/n","CIC","AR-B","1300","1885","06686060000 ","BUE105","Buenos Aires","Rojas","Rojas","Rojas","rojas@puntodigital.gob.ar","-34.1899095","-60.7228261","Lunes 08:00 a 13:00 , Martes 08:00 a 13:00 , Miércoles 08:00 a 13:00 , Jueves 08:00 a 13:00 , Viernes 08:00 a 13:00 ","","Activo"
"806","Lomas de Zamora III (CEC Villa Albertina)","Av. Martin Rodriguez 2240","ONG","AR-B","1269","1350","06490010003 ","BUE074","Buenos Aires","Lomas de Zamora","Lomas de Zamora","Lomas de Zamora","villaalbertina2@puntodigital.gob.ar","-34.741119","-58.443916","Lunes 08:00 a 12:00 , Martes 08:00 a 12:00 , Miércoles 08:00 a 12:00 , Jueves 08:00 a 12:00 , Viernes 08:00 a 12:00 ","","Activo"
"807","La Matanza V (CEC Puerta de Hierro)","Crovara 5600","ONG","AR-B","1259","1153","06427010005 ","BUE065","Buenos Aires","La Matanza","Isidro Casanova","La Matanza","cecpuertadehierro@puntodigital.gob.ar","-34.710962","-58.55685","","","Activo"
"808","Sierra Colorada","Fray Teofano Stablum 923","Edificio Municipal","AR-R","1572","9197","62049050000 ","RNO034","Río Negro","Nueve de Julio","Sierra Colorada","Sierra Colorada","sierracolorada@puntodigital.gob.ar","-40.5876344","-67.7603396","Lunes 10:00 a 18:00 ","","Activo"
"809","Paclín","Calle Ejercito Norte S/N","Edificio Municipal","AR-K","1342","2703","10077050000 ","CAT018","Catamarca","Paclin","La Merced","Paclín","paclin@puntodigital.gob.ar","-28.0889295","-65.9303659","","","Temporalmente cerrado"
"810","Esteban Echeverría","Güemes entre Olavarría y Calle P. de Battipede. S/N","Institución Educativa","AR-B","1231","755","06260010004 ","BUE037","Buenos Aires","Esteban Echeverria","Monte Grande","Esteban Echeverría","estebanecheverria@puntodigital.gob.ar","-34.840086","-58.464482","","","Activo"
"811","Ciudad de Mendoza II","Santa Fe 491","Club Social y Deportivo  Domingo F. Sarmiento ","AR-M","1525","8026","50007010001 ","MZA011","Mendoza","Capital","1A. Seccion","Mendoza","mendoza2@puntodigital.gob.ar","-32.8738677","-68.8277109","Miércoles 09:00 a 14:00 , Viernes 09:00 a 14:00 ","","Activo"
"812","General Villegas II","Monte Santiago y Chacabuco S/N","Edificio Municipal","AR-B","1251","1072","06392050000 ","BUE057","Buenos Aires","General Villegas","General Villegas","General Villegas","generalvillegas2@puntodigital.gob.ar","-35.0439001","-63.0277303","Lunes 07:00 a 18:00 , Martes 07:00 a 18:00 , Miércoles 07:00 a 18:00 , Jueves 07:00 a 18:00 , Viernes 07:00 a 18:00 ","","Activo"
"813","Guaminí","Leandro N. Alem (CASBAS) S/N","Edificio Municipal","AR-B","1252","1099","06399040000 ","BUE058","Buenos Aires","Guamini","Guamini","Guaminí","guamini@puntodigital.gob.ar","-36.759461","-62.502257","Lunes 09:00 a 12:00 - 14:00 a 17:00 , Martes 09:00 a 12:00 - 14:00 a 17:00 , Miércoles 09:00 a 12:00 - 14:00 a 17:00 , Jueves 09:00 a 12:00 - 14:00 a 17:00 , Viernes 09:00 a 12:00 - 14:00 a 17:00 ","","Activo"
"814","Rivadavia II","Elisardo Perez y Sarmiento S/N","Biblioteca Popular","AR-B","1299","1860","06679020000 ","BUE104","Buenos Aires","Rivadavia","Fortin Olavarria","Rivadavia","rivadavia2@puntodigital.gob.ar","-35.7016735","-63.0242158","Lunes 08:00 a 14:00 , Martes 08:00 a 14:00 , Miércoles 08:00 a 14:00 , Jueves 08:00 a 14:00 , Viernes 08:00 a 14:00 ","","Activo"
"815","Guardia Mitre","Mauricio Blanco 519","Edificio Municipal","AR-R","1573","9037","62007040000 ","RNO019","Río Negro","Adolfo Alsina","Guardia Mitre","Guardia Mitre","guardiamitre@puntodigital.gob.ar","-40.4320971","-63.6778905","Lunes 07:00 a 13:00 , Martes 07:00 a 13:00 , Miércoles 07:00 a 13:00 , Jueves 07:00 a 13:00 , Viernes 07:00 a 13:00 ","","Activo"
"816","Pico Truncado II (NIDO)","Sarmiento 895","NIDO","AR-Z","1607","10882","78014070000 ","SCR008","Santa Cruz","Deseado","Pico Truncado","Pico Truncado","picotruncadonido@puntodigital.gob.ar","-46.7982964","-67.9547387","Lunes 08:00 a 14:00 , Martes 08:00 a 14:00 , Miércoles 08:00 a 14:00 , Jueves 08:00 a 14:00 , Viernes 08:00 a 14:00 ","","Activo"
"817","La Cautiva","Lucas y Lázaro Nieto 374","Edificio Municipal","AR-X","1382","3542","14098230000 ","CBA166","Córdoba","Rio Cuarto","Rio Cuarto","La Cautiva","lacautiva@puntodigital.gob.ar","-33.9801377","-64.086081","Lunes 09:00 a 13:00 - 16:00 a 20:00 , Martes 09:00 a 13:00 - 16:00 a 20:00 , Miércoles 09:00 a 13:00 - 16:00 a 20:00 , Jueves 09:00 a 13:00 - 16:00 a 20:00 , Viernes 09:00 a 13:00 - 16:00 a 20:00 ","","Activo"
"818","La Higuera","Pública s/n","Edificio Municipal","AR-X","1390","3076","14028110000 ","CBA174","Córdoba","Cruz del Eje","La Higuera","La Higuera","lahiguera@puntodigital.gob.ar","-31.0130003","-65.1032853","Lunes 08:00 a 14:30 , Martes 08:00 a 14:30 , Miércoles 08:00 a 14:30 , Jueves 08:00 a 14:30 , Viernes 08:28 a 14:30 ","","Activo"
"819","Barranqueras (Chaco)","Calle Algarrobo 1150","Edificio Municipal","AR-H","1347","5602","22140010000 ","CHA002","Chaco","San Fernando","Barranqueras","Barranqueras","barranqueras@puntodigital.gob.ar","-27.4934333","-58.9553313","Lunes 07:00 a 12:00 - 14:00 a 19:00 , Martes 07:00 a 12:00 - 14:00 a 19:00 , Miércoles 07:00 a 12:00 - 14:00 a 19:00 , Jueves 07:00 a 12:00 - 14:00 a 19:00 , Viernes 07:00 a 12:00 - 14:00 a 19:00 ","","Activo"
"820","San Nicolás de los Arroyos II (CEC)","Ascasubi y Bolivar S/N","Institución Educativa","AR-B","1312","2060","06763050002 ","BUE117","Buenos Aires","San Nicolas","San Nicolas de los Arroyos","San Nicolás de los Arroyos","cecsannicolas@puntodigital.gob.ar","-33.3632585","-60.1797906","Lunes 09:00 a 12:00 - 16:00 a 19:00 , Martes 09:00 a 12:00 - 16:00 a 19:00 , Miércoles 09:00 a 12:00 - 16:00 a 19:00 , Jueves 09:00 a 12:00 - 16:00 a 19:00 , Viernes 09:00 a 12:00 - 16:00 a 19:00 ","","Activo"
"821","Mar del Plata IV (Barrio Colinas)","Einstein 1502","Edificio Municipal","AR-B","1247","981","06357110003 ","BUE053","Buenos Aires","General Pueyrredon","Mar del Plata","General Pueyrredón","barriocolinas@puntodigital.gob.ar","-38.05311203080195","-57.55220328717787","Lunes 08:00 a 15:00 , Martes 08:00 a 15:00 , Miércoles 08:00 a 15:00 , Jueves 08:00 a 15:00 , Viernes 08:00 a 15:00 ","","Activo"
"822","Berisso II (El Carmen)","Calle 44 (ex-601) sn","Edificio Municipal","AR-B","1208","321","06098010002 ","BUE014","Buenos Aires","Berisso","Barrio el Carmen (Este)","Berisso","berissoelcarmen@puntodigital.gob.ar","-34.934633","-57.879328","Lunes 10:00 a 16:00 , Martes 10:00 a 16:00 , Miércoles 10:00 a 16:00 , Jueves 10:00 a 16:00 , Viernes 10:00 a 16:00 ","","Activo"
"823","Curuzú Cuatiá II","Gral. Ramirez 753","Edificio Municipal","AR-W","1421","4373","18035020000 ","COR014","Corrientes","Curuzu Cuatia","Curuzu Cuatia","Curuzú Cuatiá","OECURUZUCUATIA@trabajo.gob.ar","-29.7900337","-58.0526799","Lunes 08:00 a 12:00 - 16:00 a 21:00 , Martes 08:00 a 12:00 - 16:00 a 21:00 , Miércoles 08:00 a 12:00 - 16:00 a 21:00 , Jueves 08:00 a 12:00 - 16:00 a 21:00 , Viernes 08:00 a 12:00 - 16:00 a 21:00 ","","Activo"
"824","General Alvear (Corrientes)","Centenario 591","Edificio Municipal","AR-W","1408","4460","18056010000 ","COR001","Corrientes","General Alvear","Alvear","Alvear","gralalvearcte@puntodigital.gob.ar","-29.0988606","-56.5550638","","","Activo"
"825","Lobería II","Francisco de Caso 151","Edificio Municipal","AR-B","1267","1323","06476030000 ","BUE072","Buenos Aires","Loberia","Loberia","Lobería","loberia2@puntodigital.gob.ar","-38.1732994","-58.7754987","Lunes 07:00 a 18:00 , Martes 07:00 a 18:00 , Miércoles 07:00 a 18:00 , Jueves 07:00 a 18:00 , Viernes 07:00 a 18:00 ","","Activo"
"826","Mar Chiquita II","Av. del Arroyo 150","Edificio Municipal","AR-B","1274","1431","06518040000 ","BUE079","Buenos Aires","Mar Chiquita","Mar Chiquita","Mar Chiquita","marchiquita2@puntodigital.gob.ar","-37.8458831","-57.5084804","Lunes 10:00 a 16:30 , Martes 10:00 a 17:00 , Miércoles 10:00 a 17:00 , Jueves 10:00 a 16:30 , Viernes 10:00 a 17:00 ","","Activo"
"828","La Matanza VI (CEC 17 de marzo)","Asamble 5000","ONG","AR-B","1259","1158","06427010010 ","BUE065","Buenos Aires","La Matanza","San Justo","La Matanza","17demarzo@puntodigital.gob.ar","-34.7096168","-58.5617255","Lunes 10:00 a 13:00 - 14:00 a 15:00 , Jueves 10:00 a 13:00 - 14:00 a 15:00 , Viernes 10:00 a 13:00 ","","Activo"
"829","Ranchillos","Ruta provincial n 302, km 23 S/N","Edificio Municipal","AR-T","1646","13107","90014120000 ","TUC076","Tucumán","Cruz Alta","Ranchillos","Ranchillos y San Miguel","ranchillos@puntodigital.gob.ar","-26.8408953","-65.1623419","Lunes 08:00 a 13:00 , Martes 08:00 a 13:00 , Miércoles 08:00 a 13:00 , Jueves 08:00 a 13:00 , Viernes 08:00 a 13:00 ","","Activo"
"830","Famatina III (Campanas)","Calle Juan Facundo Quiroga S/N","Edificio Municipal","AR-F","1502","7782","46049050000 ","LRJ006","La Rioja","Famatina","Campanas","Famatina","campanas@puntodigital.gob.ar","-28.5545579","-67.6255594","Lunes 09:00 a 12:00 - 17:00 a 19:00 , Martes 17:00 a 19:00 , Jueves 09:00 a 12:00 - 17:00 a 19:00 , Viernes 17:00 a 19:00 ","","Activo"
"831","Carlos Tejedor","Almiron 148","Biblioteca Popular","AR-B","1216","480","06154010000 ","BUE021","Buenos Aires","Carlos Tejedor","Carlos Tejedor","Carlos Tejedor","carlostejedor@puntodigital.gob.ar","-35.383245","-62.416667","Lunes 08:30 a 12:30 - 15:30 a 18:30 , Martes 08:30 a 12:30 - 15:30 a 19:30 , Miércoles 08:30 a 12:30 - 15:30 a 19:30 , Jueves 08:30 a 12:30 - 15:30 a 19:30 , Viernes 08:30 a 12:30 - 15:30 a 19:30 , Sábado 08:30 a 12:30 - 17:30 a 20:00 ","","Activo"
"832","Quilmes III (Villa Itatí)","falucho 1078","ONG","AR-B","1296","1802","06658010002 ","BUE101","Buenos Aires","Quilmes","Bernal Oeste","Quilmes","quilmesitati@puntodigital.gob.ar","-34.710407","-58.302713","Lunes 09:00 a 13:00 , Martes 09:00 a 13:00 , Miércoles 09:00 a 13:00 , Jueves 09:00 a 13:00 , Viernes 09:00 a 13:00 ","","Activo"
"834","Zavaleta","Iriarte 3800 tira 9","Ciudad Autónoma de Buenos Aires ","AR-C","1705","12","02004010003 ","CAB000","Ciudad Autónoma de Buenos Aires","Comuna 4","Nueva Pompeya","Ciudad Autónoma de Buenos Aires","zavaleta@puntodigital.gob.ar","-34.6513967","-58.4021807","","","Temporalmente cerrado"
